datetime,portfolio_value,cash,positions,return
2023-02-19 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-02-20 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-02-21 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-02-22 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-02-23 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-02-24 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-02-25 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-02-26 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-02-27 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-02-28 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-01 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-02 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-03 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-04 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-05 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-06 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-07 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-08 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-09 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-10 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-11 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-12 00:00:00-05:00,100000.0,100000.0,[],0.0
2023-03-13 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-14 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-15 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-16 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-17 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-18 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-19 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-20 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-21 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-22 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-23 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-24 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-25 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-26 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-27 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-28 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-29 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-30 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-03-31 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-01 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-02 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-03 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-04 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-05 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-06 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-07 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-08 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-09 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-10 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-11 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-12 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-13 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-14 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-15 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-16 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-17 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-18 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-19 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-20 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-21 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-22 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-23 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-24 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-25 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-26 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-27 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-28 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-29 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-04-30 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-01 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-02 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-03 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-04 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-05 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-06 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-07 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-08 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-09 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-10 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-11 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-12 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-13 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-14 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-15 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-16 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-17 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-18 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-19 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-20 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-21 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-22 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-23 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-24 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-25 01:00:00-04:00,100000.0,100000.0,[],0.0
2023-05-26 01:00:00-04:00,100359.97174618403,75138.15285012257,"[{'asset': BTC, 'quantity': 0.9443120309129986}]",0.0035997174618402905
2023-05-27 01:00:00-04:00,100497.46357788496,75138.15285012257,"[{'asset': BTC, 'quantity': 0.9443120309129986}]",0.0013699867517764641
2023-05-28 01:00:00-04:00,102593.7139603592,56457.41825820126,"[{'asset': BTC, 'quantity': 1.64379734499207}]",0.02085873919444392
2023-05-29 01:00:00-04:00,100141.73657131496,114092.5537268749,"[{'asset': BTC, 'quantity': -0.5028825614709965}]",-0.023899879382392242
2023-05-30 01:00:00-04:00,100581.42574478395,142970.1017952566,"[{'asset': BTC, 'quantity': -1.5310509300900332}]",0.004390668551627064
2023-05-31 01:00:00-04:00,101309.59356713475,142970.1017952566,"[{'asset': BTC, 'quantity': -1.5310509300900332}]",0.0072395854101179324
2023-06-01 01:00:00-04:00,99406.2564163122,64197.956304135245,"[{'asset': BTC, 'quantity': 1.3135611916331311}]",-0.01878733379343067
2023-06-02 01:00:00-04:00,100015.56336280421,47904.105573108674,"[{'asset': BTC, 'quantity': 1.9123400570895348}]",0.006129462756752968
2023-06-03 01:00:00-04:00,99653.36615599145,47904.105573108674,"[{'asset': BTC, 'quantity': 1.9123400570895348}]",-0.0036214084551910997
2023-06-04 01:00:00-04:00,99743.24613867466,47904.105573108674,"[{'asset': BTC, 'quantity': 1.9123400570895348}]",0.0009019262083180823
2023-06-05 01:00:00-04:00,100250.59815951558,111608.86363225285,"[{'asset': BTC, 'quantity': -0.44179426485010415}]",0.005086580199480828
2023-06-06 01:00:00-04:00,99453.12991991156,141039.8223864384,"[{'asset': BTC, 'quantity': -1.5270866446047155}]",-0.007954747944098117
2023-06-07 01:00:00-04:00,102594.69184232494,68468.56223858242,"[{'asset': BTC, 'quantity': 1.2947653224472637}]",0.03158836654958219
2023-06-08 01:00:00-04:00,102779.84328343492,68468.56223858242,"[{'asset': BTC, 'quantity': 1.2947653224472637}]",0.0018046883107221134
2023-06-09 01:00:00-04:00,102757.83227295331,68468.56223858242,"[{'asset': BTC, 'quantity': 1.2947653224472637}]",-0.00021415687919379423
2023-06-10 01:00:00-04:00,101502.33429555672,51340.369188525234,"[{'asset': BTC, 'quantity': 1.9411097909608614}]",-0.0122180270800345
2023-06-11 01:00:00-04:00,101388.76041462185,38185.466199063914,"[{'asset': BTC, 'quantity': 2.437787368736927}]",-0.0011189287588614372
2023-06-12 01:00:00-04:00,101345.84655016151,28670.544684429944,"[{'asset': BTC, 'quantity': 2.805996211032107}]",-0.00042326056936536904
2023-06-13 01:00:00-04:00,101375.87070961956,28670.544684429944,"[{'asset': BTC, 'quantity': 2.805996211032107}]",0.0002962544640956466
2023-06-14 01:00:00-04:00,101590.75553582315,108541.34904348075,"[{'asset': BTC, 'quantity': -0.2766284265229224}]",0.002119684148697454
2023-06-15 01:00:00-04:00,101016.07082938141,73372.17751261144,"[{'asset': BTC, 'quantity': 1.0799661412185013}]",-0.005656860246886275
2023-06-16 01:00:00-04:00,101823.99349962697,73372.17751261144,"[{'asset': BTC, 'quantity': 1.0799661412185013}]",0.007997961746207372
2023-06-17 01:00:00-04:00,100326.39816032085,118791.70582814822,"[{'asset': BTC, 'quantity': -0.6962601917682173}]",-0.014707686153672683
2023-06-18 01:00:00-04:00,100459.48179155022,148296.91440280448,"[{'asset': BTC, 'quantity': -1.81606194877452}]",0.0013265066190923935
2023-06-19 01:00:00-04:00,99092.16606487939,185621.3887334128,"[{'asset': BTC, 'quantity': -3.2235182474652118}]",-0.013610618950911535
2023-06-20 01:00:00-04:00,90912.33138192492,231159.93435220254,"[{'asset': BTC, 'quantity': -4.952280841329304}]",-0.08254774325549441
2023-06-21 01:00:00-04:00,104540.25535298968,43363.452798665,"[{'asset': BTC, 'quantity': 2.0406211762812814}]",0.14990182040116795
2023-06-22 01:00:00-04:00,104398.43218123812,43363.452798665,"[{'asset': BTC, 'quantity': 2.0406211762812814}]",-0.0013566369363904318
2023-06-23 01:00:00-04:00,106224.92205248289,32496.312013509756,"[{'asset': BTC, 'quantity': 2.403070631301885}]",0.017495376444676136
2023-06-24 01:00:00-04:00,105862.29869421943,32496.312013509756,"[{'asset': BTC, 'quantity': 2.403070631301885}]",-0.0034137314601586644
2023-06-25 01:00:00-04:00,105698.16897010151,32496.312013509756,"[{'asset': BTC, 'quantity': 2.403070631301885}]",-0.0015504077102274083
2023-06-26 01:00:00-04:00,105228.36866168199,32496.312013509756,"[{'asset': BTC, 'quantity': 2.403070631301885}]",-0.004444734596607991
2023-06-27 01:00:00-04:00,106320.70933764853,24320.375280447734,"[{'asset': BTC, 'quantity': 2.6714905572055283}]",0.010380667208464534
2023-06-28 01:00:00-04:00,104645.5027095393,18327.85417598844,"[{'asset': BTC, 'quantity': 2.8695740578900764}]",-0.01575616489529974
2023-06-29 01:00:00-04:00,105665.49695426489,13652.013106429236,"[{'asset': BTC, 'quantity': 3.0218984543886855}]",0.009747138847970849
2023-06-30 01:00:00-04:00,105756.45609774199,13652.013106429236,"[{'asset': BTC, 'quantity': 3.0218984543886855}]",0.0008608216125314261
2023-07-01 01:00:00-04:00,106092.18531716666,10241.921279842983,"[{'asset': BTC, 'quantity': 3.1338773013524084}]",0.0031745505836011656
2023-07-02 01:00:00-04:00,105730.51647857399,108295.19098605125,"[{'asset': BTC, 'quantity': -0.08371631769485718}]",-0.0034090054560705907
2023-07-03 01:00:00-04:00,105181.64832194387,135328.42483024992,"[{'asset': BTC, 'quantity': -0.9674614661514682}]",-0.005191199049343065
2023-07-04 01:00:00-04:00,105384.05262670905,168567.939614382,"[{'asset': BTC, 'quantity': -2.053191446786129}]",0.0019243309835348388
2023-07-05 01:00:00-04:00,103703.79346921472,61913.0659503097,"[{'asset': BTC, 'quantity': 1.3694245017172404}]",-0.015944150140497326
2023-07-06 01:00:00-04:00,104496.14875176702,119661.7255486936,"[{'asset': BTC, 'quantity': -0.5072014446891052}]",0.007640562182399835
2023-07-07 01:00:00-04:00,104276.4290859277,119661.7255486936,"[{'asset': BTC, 'quantity': -0.5072014446891052}]",-0.0021026580258117766
2023-07-08 01:00:00-04:00,104860.94823452433,75007.94400944484,"[{'asset': BTC, 'quantity': 0.9862110915309837}]",0.00560547722740834
2023-07-09 01:00:00-04:00,105035.79311902035,123724.52994823415,"[{'asset': BTC, 'quantity': -0.619482596938303}]",0.0016673975148973064
2023-07-10 01:00:00-04:00,105105.58547480413,73936.89424571334,"[{'asset': BTC, 'quantity': 1.0252858956937758}]",0.0006644625961427231
2023-07-11 01:00:00-04:00,105611.02380310764,55593.552085573916,"[{'asset': BTC, 'quantity': 1.6333195654776027}]",0.004808862688126858
2023-07-12 01:00:00-04:00,105214.95059164014,41796.46373914501,"[{'asset': BTC, 'quantity': 2.0871711558206587}]",-0.0037503017886267864
2023-07-13 01:00:00-04:00,107456.98984722269,41796.46373914501,"[{'asset': BTC, 'quantity': 2.0871711558206587}]",0.021309131857927266
2023-07-14 01:00:00-04:00,105052.28291795158,31707.198283353624,"[{'asset': BTC, 'quantity': 2.4193203887862}]",-0.022378320225515447
2023-07-15 01:00:00-04:00,108128.1131769227,116044.29710531754,"[{'asset': BTC, 'quantity': -0.261469025703527}]",0.02927904252564817
2023-07-16 01:00:00-04:00,108054.92667491807,79079.59424754088,"[{'asset': BTC, 'quantity': 0.9582265134638683}]",-0.0006768498945772805
2023-07-17 01:00:00-04:00,108197.64885019803,127902.36366002478,"[{'asset': BTC, 'quantity': -0.6537989173366807}]",0.0013208298748779157
2023-07-18 01:00:00-04:00,108392.7424471313,127902.36366002478,"[{'asset': BTC, 'quantity': -0.6537989173366807}]",0.0018031223321994805
2023-07-19 01:00:00-04:00,108587.89644462273,160201.9924127509,"[{'asset': BTC, 'quantity': -1.7253526135004786}]",0.0018004341719337624
2023-07-20 01:00:00-04:00,108853.45781239713,200169.35069918362,"[{'asset': BTC, 'quantity': -3.064158036286554}]",0.0024455890248304968
2023-07-21 01:00:00-04:00,108496.83496454035,58271.80034903993,"[{'asset': BTC, 'quantity': 1.6791998226518945}]",-0.003276173812240324
2023-07-22 01:00:00-04:00,108199.40477500358,43753.23793145835,"[{'asset': BTC, 'quantity': 2.1662577090267305}]",-0.002741372037571188
2023-07-23 01:00:00-04:00,108484.08568287072,119543.39676744324,"[{'asset': BTC, 'quantity': -0.3676742683315828}]",0.002631076469035376
2023-07-24 01:00:00-04:00,108814.69838495448,119543.39676744324,"[{'asset': BTC, 'quantity': -0.3676742683315828}]",0.0030475686825643944
2023-07-25 01:00:00-04:00,108796.3146715379,119543.39676744324,"[{'asset': BTC, 'quantity': -0.3676742683315828}]",-0.0001689451304780487
2023-07-26 01:00:00-04:00,108982.46634328611,78988.03391357038,"[{'asset': BTC, 'quantity': 1.0224410344154722}]",0.0017110108215541153
2023-07-27 01:00:00-04:00,108871.50344971842,128541.77511011079,"[{'asset': BTC, 'quantity': -0.6731299824582203}]",-0.0010181719802354605
2023-07-28 01:00:00-04:00,108776.95154692976,76533.95744271636,"[{'asset': BTC, 'quantity': 1.0996965918783284}]",-0.0008684724633414298
2023-07-29 01:00:00-04:00,108819.83971401301,76533.95744271636,"[{'asset': BTC, 'quantity': 1.0996965918783284}]",0.0003942762365862773
2023-07-30 01:00:00-04:00,108708.99697031685,57425.884772889665,"[{'asset': BTC, 'quantity': 1.751406613734702}]",-0.0010185894776859605
2023-07-31 01:00:00-04:00,108898.23522927429,123230.68180974419,"[{'asset': BTC, 'quantity': -0.49029821943924295}]",0.0017407782633585
2023-08-01 01:00:00-04:00,109342.01651415126,78013.50935352134,"[{'asset': BTC, 'quantity': 1.0538986406189104}]",0.0040751926231186175
2023-08-02 01:00:00-04:00,108861.77006314299,127996.55133041115,"[{'asset': BTC, 'quantity': -0.6560983821861562}]",-0.004392149205937779
2023-08-03 01:00:00-04:00,109417.67550534038,160604.19340076743,"[{'asset': BTC, 'quantity': -1.7532931852036189}]",0.005106525843507237
2023-08-04 01:00:00-04:00,109645.12945026293,200735.85009219692,"[{'asset': BTC, 'quantity': -3.1285881328886918}]",0.0020787678395841613
2023-08-05 01:00:00-04:00,109195.37144312134,59089.48848917918,"[{'asset': BTC, 'quantity': 1.7236107970658079}]",-0.0041019424154686845
2023-08-06 01:00:00-04:00,109282.04925664011,124063.26336800719,"[{'asset': BTC, 'quantity': -0.5081602915104005}]",0.000793786516527506
2023-08-07 01:00:00-04:00,109438.34864706847,78294.25856386531,"[{'asset': BTC, 'quantity': 1.066286294275649}]",0.0014302384654345524
2023-08-08 01:00:00-04:00,110509.37824883568,58798.83270806526,"[{'asset': BTC, 'quantity': 1.7364302493895332}]",0.009786602365695396
2023-08-09 01:00:00-04:00,109344.64014600628,123947.55073628551,"[{'asset': BTC, 'quantity': -0.49361339488567135}]",-0.010539721798151325
2023-08-10 01:00:00-04:00,109732.70811502248,155131.87918430622,"[{'asset': BTC, 'quantity': -1.54104450337012}]",0.0035490351287270627
2023-08-11 01:00:00-04:00,109977.07008074457,194071.77124785367,"[{'asset': BTC, 'quantity': -2.857506478797023}]",0.0022268835784673424
2023-08-12 01:00:00-04:00,109849.50284038312,61325.29526655962,"[{'asset': BTC, 'quantity': 1.648621542130095}]",-0.001159943979847644
2023-08-13 01:00:00-04:00,109905.12938715244,125168.89436890458,"[{'asset': BTC, 'quantity': -0.5208853884946218}]",0.0005063886984553179
2023-08-14 01:00:00-04:00,109833.25482674455,156596.41663634477,"[{'asset': BTC, 'quantity': -1.5887518069165218}]",-0.0006539691168980788
2023-08-15 01:00:00-04:00,109937.87308358503,71099.20691982839,"[{'asset': BTC, 'quantity': 1.330068531831874}]",0.0009525189525294575
2023-08-16 01:00:00-04:00,108894.868359644,53181.96572462891,"[{'asset': BTC, 'quantity': 1.9387841952608253}]",-0.009487219414805681
2023-08-17 01:00:00-04:00,103641.44869928734,39671.560743577036,"[{'asset': BTC, 'quantity': 2.401461374797199}]",-0.04824304156378001
2023-08-18 01:00:00-04:00,102257.96680126668,39671.560743577036,"[{'asset': BTC, 'quantity': 2.401461374797199}]",-0.013348731761119947
2023-08-19 01:00:00-04:00,102328.32961954823,39671.560743577036,"[{'asset': BTC, 'quantity': 2.401461374797199}]",0.000688091309484884
2023-08-20 01:00:00-04:00,102242.87318119455,112195.31676720984,"[{'asset': BTC, 'quantity': -0.3801254138727098}]",-0.0008351200363712064
2023-08-21 01:00:00-04:00,102263.17187829535,112195.31676720984,"[{'asset': BTC, 'quantity': -0.3801254138727098}]",0.00019853410285941564
2023-08-22 01:00:00-04:00,102293.16377344991,112195.31676720984,"[{'asset': BTC, 'quantity': -0.3801254138727098}]",0.00029328148739860005
2023-08-23 01:00:00-04:00,102145.82716303284,112195.31676720984,"[{'asset': BTC, 'quantity': -0.3801254138727098}]",-0.0014403368219539914
2023-08-24 01:00:00-04:00,102120.4427228366,139837.1629888158,"[{'asset': BTC, 'quantity': -1.4410820619344429}]",-0.0002485117689215999
2023-08-25 01:00:00-04:00,102779.00491484164,175150.95543682436,"[{'asset': BTC, 'quantity': -2.7768081388168175}]",0.006448877173323986
2023-08-26 01:00:00-04:00,102907.0157700411,175150.95543682436,"[{'asset': BTC, 'quantity': -2.7768081388168175}]",0.0012454961526968678
2023-08-27 01:00:00-04:00,102676.5406945193,175150.95543682436,"[{'asset': BTC, 'quantity': -2.7768081388168175}]",-0.002239643952330894
2023-08-28 01:00:00-04:00,102421.28945877281,218795.25115362523,"[{'asset': BTC, 'quantity': -4.454505710807748}]",-0.0024859742451385225
2023-08-29 01:00:00-04:00,91936.08473838615,273436.27687091345,"[{'asset': BTC, 'quantity': -6.54824017160799}]",-0.10237329344117674
2023-08-30 01:00:00-04:00,91773.48224408575,337868.27695822594,"[{'asset': BTC, 'quantity': -9.014527385333965}]",-0.0017686471504970713
2023-08-31 01:00:00-04:00,104037.74675183263,337868.27695822594,"[{'asset': BTC, 'quantity': -9.014527385333965}]",0.13363625535237045
2023-09-01 01:00:00-04:00,110038.4872443701,426767.87038497656,"[{'asset': BTC, 'quantity': -12.270863109102782}]",0.05767849343038334
2023-09-02 01:00:00-04:00,109729.0922749287,533960.8188026632,"[{'asset': BTC, 'quantity': -16.404368236516692}]",-0.0028116977722013603
2023-09-03 01:00:00-04:00,111400.8329289474,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.015235163431682519
2023-09-04 01:00:00-04:00,110567.1934168207,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.007483243080044222
2023-09-05 01:00:00-04:00,110422.14530356522,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.0013118548890778126
2023-09-06 01:00:00-04:00,110301.35790676172,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.0010938693182552806
2023-09-07 01:00:00-04:00,112823.44004685528,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.022865377072016413
2023-09-08 01:00:00-04:00,111081.83031687664,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.015436594818021399
2023-09-09 01:00:00-04:00,111030.72795669053,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.00046004247535647025
2023-09-10 01:00:00-04:00,110716.37101372759,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.0028312607577026805
2023-09-11 01:00:00-04:00,107224.89258646751,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.03153534021474724
2023-09-12 01:00:00-04:00,110641.52412254593,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.03186416375584811
2023-09-13 01:00:00-04:00,112640.19420982432,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.018064375948623645
2023-09-14 01:00:00-04:00,114274.95355032294,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.01451310832661945
2023-09-15 01:00:00-04:00,114624.92728977924,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.0030625585798393917
2023-09-16 01:00:00-04:00,114456.13464552819,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.001472564897025741
2023-09-17 01:00:00-04:00,114262.56509936874,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.0016912116310666692
2023-09-18 01:00:00-04:00,115391.97887802709,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.009884372696133292
2023-09-19 01:00:00-04:00,117748.88167206457,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.020425187408639633
2023-09-20 01:00:00-04:00,117361.22639428926,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.0032922204633326624
2023-09-21 01:00:00-04:00,114444.77856548683,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.024850181941728056
2023-09-22 01:00:00-04:00,114486.58958745727,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.0003653379603203444
2023-09-23 01:00:00-04:00,114465.94216920028,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.00018034791962440178
2023-09-24 01:00:00-04:00,112816.21345046532,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.014412398024002404
2023-09-25 01:00:00-04:00,113140.37791710036,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.002873385453389332
2023-09-26 01:00:00-04:00,112658.77688625563,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.004256668041162204
2023-09-27 01:00:00-04:00,113446.4758927605,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.006991900926637706
2023-09-28 01:00:00-04:00,116800.13280315505,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.029561578568246816
2023-09-29 01:00:00-04:00,116231.29643017447,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",-0.004870168888756798
2023-09-30 01:00:00-04:00,116495.06719840775,-22687.11453025878,"[{'asset': BTC, 'quantity': 5.161854564252049}]",0.0022693609753525745
