datetime,portfolio_value,cash,positions,return
2024-01-01 00:00:00-05:00,100000.0,100000.0,[],
2024-01-02 00:00:00-05:00,100000.0,100000.0,[],0.0
2024-01-03 00:00:00-05:00,100000.0,100000.0,[],0.0
2024-01-04 00:00:00-05:00,100476.4812185965,126241.78138483666,"[{'asset': BTC, 'quantity': -0.5837084633057512}]",0.004764812185964917
2024-01-05 00:00:00-05:00,99534.83510040917,156864.86633918798,"[{'asset': BTC, 'quantity': -1.298704948323188}]",-0.009371806285081608
2024-01-06 00:00:00-05:00,99774.96564535412,156864.86633918798,"[{'asset': BTC, 'quantity': -1.298704948323188}]",0.002412527681416421
2024-01-07 00:00:00-05:00,100050.99705939955,196248.8882325468,"[{'asset': BTC, 'quantity': -2.190811851894849}]",0.0027665398054514956
2024-01-08 00:00:00-05:00,103274.01066881126,50809.14216049056,"[{'asset': BTC, 'quantity': 1.1173435951085229}]",0.03221370805028778
2024-01-09 00:00:00-05:00,102913.84199117644,38928.45413743547,"[{'asset': BTC, 'quantity': 1.3878639984760586}]",-0.003487505475020636
2024-01-10 00:00:00-05:00,104154.8820670802,114005.22863777241,"[{'asset': BTC, 'quantity': -0.21109272689402903}]",0.01205901997138703
2024-01-11 00:00:00-05:00,104036.89157222034,142164.00900856193,"[{'asset': BTC, 'quantity': -0.8218751602991479}]",-0.0011328369109367964
2024-01-12 00:00:00-05:00,100854.87258147888,68057.7591418091,"[{'asset': BTC, 'quantity': 0.7661283854448437}]",-0.03058548696192609
2024-01-13 00:00:00-05:00,99484.67722435619,49638.449333776516,"[{'asset': BTC, 'quantity': 1.163579377772427}]",-0.013585812187861701
2024-01-14 00:00:00-05:00,99744.10326485087,111838.19365776956,"[{'asset': BTC, 'quantity': -0.2896822810553105}]",0.002607698469078157
2024-01-15 00:00:00-05:00,99716.00972916702,140527.84661673164,"[{'asset': BTC, 'quantity': -0.9593800837701307}]",-0.00028165610561703414
2024-01-16 00:00:00-05:00,99118.02812295311,140527.84661673164,"[{'asset': BTC, 'quantity': -0.9593800837701307}]",-0.005996846522820731
2024-01-17 00:00:00-05:00,99267.60348713506,175130.91324986907,"[{'asset': BTC, 'quantity': -1.7733151730983512}]",0.0015090631544485422
